,title,source,category,label
1484,1324,7,6,2
1485,1325,5,3,1
1487,1326,8,6,2
1488,1327,5,6,2
1489,1328,5,6,2
1490,1329,7,4,1
1491,1330,1,6,1
1492,1331,7,5,1
1493,1332,4,3,1
1495,1333,4,6,2
1496,1334,8,1,2
1497,1335,2,5,1
1498,1336,1,6,2
1499,1337,5,2,1
1500,1338,1,4,2
1501,1339,8,1,2
1502,1340,5,7,1
1503,1341,8,2,2
1504,1342,8,4,2
1505,1343,8,5,1
1506,1344,4,4,2
1507,1345,2,6,1
1508,1346,8,7,1
1509,1347,5,4,2
1510,1348,1,7,2
1511,1349,4,4,1
1512,1350,5,7,1
1513,1351,2,2,2
1514,1352,3,3,2
1515,1353,5,2,1
1516,1354,7,4,1
1517,1355,5,5,1
1518,1356,4,7,1
1519,1357,2,2,1
1520,1358,8,5,2
1521,1359,4,1,1
1522,1360,2,7,1
1523,1361,1,2,1
1524,1362,3,5,2
1525,1363,8,4,2
1526,1364,8,6,1
1527,1365,4,2,2
1529,1366,5,1,1
1531,1367,1,2,1
1532,1368,8,1,1
1533,1369,8,7,2
1534,1370,5,7,2
1535,1371,7,7,1
1536,1372,8,2,2
1539,1373,7,4,1
1540,1374,4,1,1
1541,1375,3,3,1
1542,1376,2,5,1
1543,1377,8,3,2
1544,1378,5,3,2
1545,1379,5,2,2
1546,1380,1,2,1
1549,1381,4,2,2
1550,1382,2,5,2
1551,1383,6,2,2
1552,1384,7,4,2
1553,1385,5,2,1
1554,1386,4,7,2
1555,1387,2,2,2
1556,1388,6,4,1
1557,1389,7,7,1
1558,1390,4,5,1
1559,1391,5,1,2
1560,1392,5,3,2
1561,1393,1,7,1
1562,1394,5,7,1
1563,1395,6,4,1
1565,1396,1,4,1
1566,1397,4,4,1
1567,1398,8,5,2
1569,1399,8,5,1
1571,1400,5,5,1
1572,1401,3,4,1
1573,1402,1,2,2
1574,1403,8,3,1
1575,1404,8,5,1
1576,1405,2,4,2
1577,1406,8,5,2
1578,1407,6,7,1
1579,1408,6,5,1
1580,1409,5,2,1
1581,1410,3,5,1
1582,1411,6,3,1
1583,1412,1,2,1
1584,1413,5,7,1
1585,1414,2,5,2
1586,1415,4,2,1
1587,1416,1,2,1
1588,1417,4,4,2
1589,1418,7,6,2
1590,1419,6,2,2
1591,1420,6,6,2
1592,1421,7,7,1
1593,1422,2,5,2
1594,1423,2,6,2
1595,1424,4,5,1
1596,1425,1,1,1
1598,1426,4,3,2
1599,1427,2,7,1
1600,1428,5,1,2
1601,1429,2,3,1
1602,1430,2,3,2
1604,1431,5,4,1
1605,1432,8,5,2
1606,1433,7,4,2
1607,1434,4,7,2
1608,1435,4,3,1
1609,1436,8,4,1
1610,1437,7,7,2
1611,1438,2,4,1
1612,1439,3,1,1
1613,1440,6,3,1
1614,1441,4,5,2
1616,1442,4,5,2
1617,1443,4,1,1
1618,1444,6,6,2
1619,1445,7,7,2
1620,1446,6,6,1
1621,1447,7,6,2
1622,1448,7,5,2
1623,1449,4,2,1
1624,1450,5,4,1
1625,1451,5,1,1
1626,1452,3,3,1
1627,1453,4,3,1
1628,1454,4,7,1
1629,1455,4,6,2
1630,1456,1,7,2
1631,1457,6,3,1
1633,1458,2,4,2
1634,1459,6,1,2
1635,1460,5,6,1
1637,1461,4,4,1
1638,1462,3,1,2
1639,1463,8,7,2
1640,1464,8,3,1
1641,1465,7,1,2
1642,1466,5,1,1
1643,1467,7,3,2
1644,1468,7,2,2
1645,1469,1,1,1
1646,1470,2,5,2
1647,1471,7,7,1
1648,1472,2,3,1
1649,1473,2,6,1
1652,1474,4,6,1
1653,1475,6,2,2
1654,1476,8,2,2
1655,1477,7,7,2
1656,1478,2,1,2
1657,1479,6,7,1
1658,1480,5,4,2
1659,1481,7,2,2
1660,1482,6,7,1
1661,1483,7,5,2
1662,1484,7,2,1
1663,1485,2,3,2
1665,1486,8,3,1
1666,1487,7,2,2
1668,1488,2,5,1
1669,1489,3,3,2
1670,1490,4,7,2
1671,1491,7,5,2
1672,1492,4,4,1
1673,1493,8,5,2
1674,1494,2,2,1
1675,1495,2,2,1
1676,1496,8,5,2
1677,1497,2,7,1
1679,1498,4,5,1
1680,1499,7,2,2
1681,1500,5,5,1
1682,1501,4,5,2
1683,1502,2,1,2
1684,1503,7,4,2
1685,1504,8,5,1
1686,1505,4,1,2
1687,1506,7,1,1
1688,1507,7,7,1
1689,1508,6,1,2
1690,1509,2,7,1
1691,1510,4,4,2
1692,1511,4,4,1
1693,1512,3,4,1
1694,1513,4,7,2
1695,1514,4,5,2
1696,1515,1,4,1
1697,1516,5,5,2
1698,1517,8,2,2
1699,1518,5,4,1
1700,1519,4,7,1
1702,1520,7,6,1
1703,1521,3,2,1
1704,1522,4,4,1
1705,1523,2,7,2
1706,1524,7,5,1
1707,1525,8,7,1
1708,1526,2,7,2
1709,1527,3,1,1
1710,1528,4,2,2
1711,1529,7,4,2
1712,1530,7,3,1
1713,1531,3,7,2
1714,1532,1,7,2
1715,1533,3,6,1
1716,1534,8,1,2
1717,1535,1,1,1
1718,1536,4,4,1
1719,1537,6,5,1
1720,1538,7,6,1
1721,1539,5,2,1
1722,1540,4,7,1
1723,1541,4,5,1
1724,1542,1,7,2
1725,1543,6,2,1
1726,1544,7,6,2
1727,1545,5,7,1
1728,1546,4,5,2
1729,1547,1,5,1
1730,1548,4,7,2
1731,1549,1,5,2
1732,1550,2,5,1
1733,1551,4,6,1
1734,1552,7,5,1
1735,1553,1,5,2
1736,1554,2,2,1
1737,1555,6,7,1
1739,1556,7,1,2
1740,1557,2,3,1
1741,1558,6,3,1
1742,1559,6,2,1
1743,1560,1,2,2
1744,1561,5,5,1
1746,1562,5,6,1
1747,1563,7,5,1
1748,1564,2,7,1
1749,1565,4,6,1
1750,1566,2,4,2
1751,1567,8,4,2
1752,1568,7,2,1
1753,1569,5,1,2
1754,1570,8,4,2
1755,1571,5,7,1
1756,1572,1,3,1
1758,1573,7,1,2
1759,1574,1,3,2
1760,1575,7,2,2
1761,1576,5,2,1
1762,1577,6,2,2
1763,1578,8,6,2
1765,1579,3,3,2
1767,1580,3,7,2
1768,1581,4,7,1
1769,1582,3,4,2
1770,1583,3,5,2
1771,1584,4,3,2
1772,1585,2,3,1
1773,1586,1,2,2
1774,1587,2,1,1
1775,1588,8,4,1
1777,1589,8,6,2
1779,1590,3,1,2
1780,1591,8,7,2
1781,1592,6,1,2
1782,1593,6,7,1
1783,1594,5,4,1
1784,1595,4,6,2
1785,1596,2,1,2
1786,1597,7,7,1
1787,1598,3,7,1
1789,1599,5,6,1
1790,1600,1,5,2
1791,1601,7,6,2
1792,1602,6,1,2
1793,1603,3,6,2
1794,1604,7,3,2
1795,1605,3,4,1
1796,1606,2,5,2
1797,1607,7,7,1
1798,1608,2,5,2
1799,1609,3,4,1
1800,1610,5,2,1
1802,1611,2,5,1
1804,1612,8,4,2
1805,1613,4,3,2
1806,1614,6,7,2
1807,1615,3,2,1
1808,1616,5,4,1
1809,1617,3,7,2
1810,1618,4,6,1
1811,1619,5,7,1
1813,1620,6,2,2
1814,1621,8,4,1
1815,1622,8,6,2
1816,1623,6,3,2
1817,1624,8,2,1
1818,1625,5,6,2
1819,1626,3,3,1
1820,1627,5,2,1
1821,1628,8,7,1
1822,1629,3,3,1
1823,1630,5,2,1
1824,1631,3,6,2
1825,1632,5,6,2
1826,1633,7,6,2
1827,1634,5,7,2
1828,1635,5,6,2
1829,1636,4,1,2
1830,1637,4,2,2
1831,1638,1,1,2
1832,1639,5,4,1
1833,1640,5,2,2
1834,1641,7,3,1
1835,1642,3,5,1
1836,1643,1,1,2
1837,1644,2,4,1
1838,1645,8,6,2
1839,1646,5,1,2
1840,1647,7,3,2
1841,1648,3,6,1
1842,1649,4,2,2
1843,1650,3,6,1
1844,1651,7,5,1
1845,1652,5,5,1
1846,1653,5,6,1
1847,1654,5,1,1
1848,1655,8,3,1
1849,1656,2,7,2
1850,1657,8,1,2
1851,1658,8,2,2
1853,1659,8,7,2
1854,1660,4,6,1
1855,1661,5,3,1
1856,1662,5,3,2
1857,1663,1,4,1
1858,1664,5,3,1
1859,1665,3,4,2
1860,1666,6,4,2
1861,1667,4,3,2
1862,1668,2,1,2
1863,1669,7,2,2
1864,1670,4,7,2
1865,1671,3,3,1
1866,1672,7,3,2
1867,1673,7,6,1
1868,1674,6,7,1
1869,1675,7,2,2
1870,1676,2,3,1
1871,1677,3,7,2
1873,1678,4,2,1
1874,1679,7,7,1
1875,1680,8,2,2
1876,1681,7,2,2
1877,1682,2,2,1
1878,1683,8,5,1
1880,1684,7,6,1
1881,1685,7,1,1
1882,1686,6,1,1
1883,1687,3,5,2
1884,1688,6,1,1
1885,1689,5,2,1
1886,1690,5,5,1
1887,1691,4,7,1
1888,1692,5,6,1
1889,1693,5,1,2
1890,1694,4,3,1
1891,1695,8,2,1
1893,1696,4,3,2
1894,1697,5,5,1
1895,1698,6,1,2
1896,1699,3,1,2
1897,1700,5,2,1
1898,1701,3,7,2
1899,1702,7,4,1
1900,1703,6,1,1
1901,1704,2,6,1
1902,1705,7,3,2
1903,1706,6,2,1
1904,1707,1,4,2
1905,1708,1,6,2
1906,1709,1,7,2
1907,1710,4,6,2
1908,1711,7,3,1
1909,1712,1,5,2
1910,1713,7,6,1
1911,1714,1,2,2
1912,1715,1,2,1
1914,1716,3,5,2
1915,1717,8,1,2
1916,1718,8,1,2
1917,1719,7,6,2
1918,1720,5,3,1
1919,1721,2,2,2
1920,1722,1,4,2
1921,1723,1,3,2
1922,1724,6,5,1
1923,1725,6,2,2
1925,1726,4,6,2
1926,1727,3,3,1
1927,1728,8,7,2
1928,1729,7,6,1
1929,1730,1,6,1
1930,1731,1,3,1
1931,1732,8,3,2
1933,1733,2,4,1
1935,1734,8,3,2
1936,1735,6,5,1
1937,1736,3,6,2
1938,1737,7,1,2
1939,1738,8,2,1
1940,1739,7,2,1
1942,1740,1,5,2
1943,1741,1,6,2
1944,1742,1,2,2
1945,1743,6,5,1
1946,1744,5,4,1
1947,1745,7,2,2
1948,1746,6,5,1
1949,1747,4,3,1
1950,1748,6,1,1
1953,1749,2,5,2
1954,1750,5,1,1
1955,1751,5,5,1
1956,1752,1,1,1
1957,1753,2,1,1
1959,1754,8,4,1
1960,1755,4,5,1
1961,1756,5,3,1
1962,1757,8,5,2
1963,1758,8,4,2
1964,1759,1,6,1
1965,1760,6,7,1
1966,1761,1,2,2
1967,1762,1,1,1
1968,1763,3,1,1
1969,1764,1,5,2
1970,1765,6,1,1
1972,1766,1,2,2
1974,1767,1,1,2
1975,1768,5,1,1
1976,1769,3,1,2
1977,1770,4,4,1
1978,1771,3,1,1
1979,1772,4,2,2
1980,1773,1,6,1
1981,1774,8,4,2
1982,1775,7,5,1
1983,1776,6,6,1
1984,1777,1,1,1
1985,1778,7,1,2
1986,1779,1,4,2
1988,1780,8,5,2
1989,1781,1,4,1
1992,1782,4,6,2
1993,1783,2,3,1
1994,1784,2,7,1
1995,1785,3,2,1
1996,1786,4,5,2
1997,1787,6,3,2
1998,1788,7,3,1
1999,1789,7,1,1
2000,1790,1,7,2
2001,1791,5,7,2
2002,1792,3,4,2
2003,1793,3,2,1
2004,1794,1,4,2
2005,1795,4,4,1
2006,1796,1,4,1
2007,1797,8,3,2
2009,1798,8,2,2
2010,1799,3,7,2
2011,1800,7,4,1
2012,1801,8,6,1
2013,1802,8,3,1
2015,1803,8,6,1
2016,1804,3,4,1
2017,1805,1,5,2
2019,1806,7,1,1
2020,1807,4,4,1
2021,1808,3,6,2
2023,1809,6,2,1
2024,1810,1,2,2
2025,1811,6,3,2
2026,1812,5,7,2
2028,1813,5,5,2
2029,1814,3,7,1
2030,1815,3,2,2
2031,1816,4,5,1
2033,1817,4,2,1
2034,1818,6,5,1
2035,1819,3,6,1
2037,1820,1,5,1
2039,1821,4,6,2
2040,1822,3,3,1
2041,1823,7,4,1
2042,1824,1,4,2
2043,1825,6,6,2
2045,1826,6,4,1
2046,1827,7,7,1
2047,1828,7,1,1
2049,1829,5,3,2
2050,1830,6,6,1
2051,1831,1,7,1
2052,1832,5,2,1
2053,1833,3,6,2
2054,1834,8,5,1
2055,1835,4,5,1
2056,1836,8,1,2
2057,1837,4,3,2
2058,1838,2,4,2
2059,1839,2,4,2
2060,1840,6,3,1
2061,1841,8,4,2
2062,1842,6,1,1
2063,1843,6,6,1
2064,1844,2,7,1
2065,1845,3,3,1
2066,1846,6,4,2
2067,1847,1,3,1
2068,1848,2,4,1
2070,1849,1,3,2
2071,1850,7,6,2
2072,1851,4,3,2
2073,1852,2,5,2
2074,1853,6,2,1
2075,1854,8,1,2
2076,1855,1,4,2
2077,1856,1,6,1
2078,1857,4,2,1
2079,1858,2,4,2
2080,1859,6,3,2
2081,1860,7,4,2
2082,1861,4,6,1
2083,1862,1,2,2
2084,1863,5,1,1
2085,1864,3,7,2
2086,1865,6,2,2
2087,1866,4,6,1
2088,1867,5,7,2
2089,1868,4,7,2
2090,1869,5,7,1
2091,1870,6,5,1
2092,1871,4,5,1
2093,1872,4,3,1
2094,1873,6,1,1
2095,1874,8,5,1
2096,1875,3,2,1
2097,1876,8,5,2
2098,1877,5,1,2
2099,1878,7,1,2
2100,1879,8,7,1
2101,1880,1,1,1
2102,1881,4,2,1
2103,1882,7,1,2
2104,1883,2,6,1
2105,1884,6,7,1
2106,1885,5,4,1
2107,1886,4,5,2
2108,1887,2,4,1
2109,1888,1,2,2
2110,1889,8,7,2
2111,1890,6,7,1
2112,1891,6,7,2
2113,1892,5,6,2
2114,1893,3,4,2
2115,1894,8,1,1
2116,1895,4,6,2
2117,1896,4,6,2
2118,1897,3,3,2
2119,1898,2,1,2
2120,1899,8,3,1
2121,1900,8,5,2
2123,1901,2,6,2
2124,1902,2,5,2
2125,1903,4,5,2
2126,1904,6,6,1
2127,1905,2,5,1
2128,1906,8,3,2
2129,1907,8,7,1
2130,1908,2,1,2
2131,1909,2,2,1
2132,1910,5,7,1
2133,1911,3,4,1
2134,1912,2,6,2
2135,1913,3,1,2
2136,1914,1,4,1
2137,1915,3,3,2
2138,1916,3,3,2
2139,1917,1,2,2
2140,1918,5,2,1
2141,1919,3,4,1
2142,1920,3,1,2
2143,1921,8,7,2
2144,1922,1,3,1
2145,1923,5,5,2
2146,1924,6,5,1
2147,1925,7,3,1
2148,1926,5,7,1
2149,1927,3,7,1
2150,1928,2,1,1
2151,1929,4,1,2
2152,1930,5,1,2
2153,1931,8,4,2
2154,1932,4,1,1
2155,1933,7,3,1
2156,1934,3,3,1
2157,1935,1,1,2
2158,1936,2,3,1
2159,1937,1,4,2
2160,1938,2,7,2
2161,1939,7,1,1
2162,1940,6,2,2
2164,1941,3,3,1
2165,1942,1,6,1
2166,1943,7,4,2
2167,1944,3,4,1
2168,1945,5,5,1
2170,1946,3,2,1
2172,1947,2,7,2
2174,1948,2,7,2
2176,1949,1,6,2
2177,1950,3,6,2
2178,1951,6,2,2
2179,1952,4,6,2
2180,1953,1,5,2
2181,1954,7,6,1
2183,1955,1,7,1
2184,1956,4,6,1
2185,1957,2,5,2
2186,1958,5,4,1
2187,1959,7,6,1
2188,1960,5,1,2
2189,1961,6,6,1
2190,1962,2,4,1
2191,1963,2,6,1
2192,1964,2,5,1
2193,1965,1,4,2
2194,1966,1,3,2
2195,1967,5,4,2
2196,1968,5,3,1
2197,1969,7,4,1
2198,1970,5,6,2
2200,1971,2,5,2
2201,1972,5,2,2
2202,1973,3,3,2
2203,1974,1,4,1
2204,1975,2,5,2
2205,1976,7,4,2
2206,1977,5,3,1
2207,1978,2,1,1
2208,1979,4,5,1
2209,1980,4,6,2
2210,1981,6,4,2
2211,1982,1,7,2
2212,1983,1,1,2
2213,1984,6,6,2
2214,1985,1,5,1
2215,1986,6,7,1
2216,1987,8,6,1
2217,1988,7,3,1
2218,1989,5,4,2
2220,1990,3,3,1
2221,1991,8,5,1
2222,1992,7,5,2
2223,1993,1,5,2
2224,1994,7,4,1
2225,1995,2,4,1
2226,1996,5,6,2
2227,1997,1,7,1
2228,1998,5,5,2
2230,1999,5,4,1
2232,2000,2,4,1
2233,2001,6,4,2
2234,2002,6,3,2
2235,2003,1,6,1
2236,2004,2,2,1
2237,2005,4,7,2
2238,2006,5,1,1
2239,2007,8,2,2
2241,2008,3,1,1
2242,2009,1,3,2
2244,2010,4,6,2
2245,2011,2,7,2
2246,2012,4,3,1
2247,2013,7,6,1
2248,2014,6,5,2
2249,2015,6,5,2
2250,2016,3,6,2
2251,2017,5,5,2
2252,2018,3,3,1
2253,2019,8,2,1
2254,2020,7,4,1
2255,2021,2,7,2
2256,2022,7,7,1
2257,2023,8,2,2
2259,2024,2,1,2
2260,2025,8,4,1
2261,2026,6,1,2
2262,2027,7,3,2
2263,2028,2,2,2
2264,2029,7,4,1
2265,2030,3,3,2
2267,2031,5,5,2
2268,2032,4,4,1
2269,2033,6,3,2
2270,2034,2,5,2
2271,2035,6,2,2
2272,2036,3,3,2
2273,2037,6,3,2
2274,2038,5,7,2
2276,2039,3,7,1
2277,2040,6,3,1
2278,2041,2,7,1
2279,2042,1,3,2
2280,2043,4,1,1
2281,2044,1,1,2
2282,2045,6,6,1
2283,2046,8,7,1
2284,2047,7,2,2
2285,2048,8,6,1
2286,2049,2,1,2
2287,2050,6,6,2
2288,2051,3,1,2
2290,2052,4,6,1
2291,2053,8,5,1
2292,2054,3,5,2
2294,2055,8,2,1
2295,2056,8,1,1
2296,2057,6,7,1
2297,2058,8,2,1
2298,2059,6,5,2
2299,2060,7,3,1
2300,2061,7,4,2
2301,2062,3,3,1
2302,2063,3,2,2
2303,2064,2,6,2
2305,2065,4,1,2
2306,2066,2,1,1
2307,2067,8,6,2
2308,2068,5,4,1
2309,2069,7,2,1
2310,2070,5,7,2
2311,2071,1,3,2
2312,2072,2,4,1
2313,2073,5,7,1
2314,2074,5,6,1
2315,2075,5,5,2
2316,2076,8,4,1
2317,2077,7,5,2
2318,2078,5,1,2
2319,2079,5,1,1
2321,2080,3,3,1
2322,2081,5,1,1
2323,2082,1,2,1
2324,2083,3,5,1
2325,2084,3,2,2
2326,2085,5,7,2
2327,2086,5,7,2
2328,2087,5,4,1
2329,2088,4,1,1
2330,2089,8,6,1
2331,2090,5,4,2
2332,2091,3,3,1
2333,2092,2,4,2
2334,2093,1,6,2
2335,2094,3,2,1
2336,2095,5,5,2
2338,2096,2,4,2
2339,2097,2,1,2
2341,2098,3,2,2
2342,2099,3,3,2
2343,2100,5,7,1
2344,2101,7,5,2
2345,2102,3,7,1
2346,2103,3,5,1
2347,2104,2,6,1
2348,2105,5,5,2
2349,2106,5,2,1
2350,2107,3,7,1
2351,2108,6,3,2
2352,2109,8,1,2
2353,2110,5,4,2
2354,2111,4,3,1
2355,2112,4,1,2
2356,2113,5,7,1
2357,2114,5,5,2
2358,2115,7,4,1
2359,2116,8,4,1
2360,2117,3,4,1
2361,2118,6,4,2
2362,2119,4,5,2
2363,2120,5,7,1
2364,2121,2,2,1
2365,2122,7,7,1
2366,2123,5,3,2
2367,2124,6,4,2
2368,2125,5,6,2
2369,2126,8,5,2
2370,2127,2,3,1
2371,2128,4,2,2
2372,2129,2,2,1
2373,2130,8,4,2
2374,2131,6,2,1
2375,2132,4,5,2
2376,2133,5,7,2
2377,2134,7,5,2
2378,2135,2,3,2
2380,2136,8,2,2
2381,2137,7,2,1
2382,2138,2,1,1
2383,2139,1,6,2
2384,2140,4,2,1
2385,2141,1,1,1
2386,2142,3,5,2
2387,2143,5,3,2
2389,2144,5,2,2
2390,2145,4,7,2
2391,2146,4,7,1
2392,2147,1,6,2
2393,2148,1,5,1
2394,2149,4,7,2
2395,2150,4,6,2
2397,2151,6,7,1
2398,2152,6,6,2
2399,2153,2,6,1
2401,2154,5,3,2
2402,2155,2,4,2
2403,2156,3,4,2
2404,2157,4,5,2
2405,2158,6,7,2
2406,2159,7,2,1
2407,2160,4,2,2
2408,2161,1,2,1
2409,2162,7,6,1
2410,2163,7,6,2
2411,2164,4,1,1
2412,2165,6,4,2
2413,2166,6,7,1
2414,2167,7,2,1
2415,2168,7,6,2
2417,2169,2,1,2
2418,2170,1,5,1
2419,2171,8,2,2
2420,2172,8,6,1
2421,2173,7,4,2
2422,2174,5,1,2
2425,2175,2,6,1
2426,2176,6,3,1
2427,2177,1,3,2
2428,2178,4,3,2
2430,2179,2,2,1
2431,2180,4,7,1
2432,2181,1,5,2
2433,2182,3,1,1
2435,2183,5,3,2
2436,2184,4,7,2
2437,2185,2,4,1
2438,2186,3,4,2
2439,2187,3,6,1
2440,2188,4,1,2
2443,2189,7,3,2
2444,2190,7,4,1
2445,2191,7,6,1
2446,2192,2,5,2
2447,2193,1,1,2
2448,2194,8,4,1
2449,2195,8,4,2
2450,2196,2,5,2
2451,2197,2,2,1
2454,2198,8,5,1
2455,2199,7,7,1
2457,2200,8,5,1
2458,2201,3,6,2
2459,2202,3,6,1
2460,2203,5,4,1
2462,2204,1,4,1
2463,2205,1,1,2
2464,2206,7,6,1
2465,2207,6,5,1
2466,2208,3,6,2
2467,2209,1,7,2
2468,2210,5,5,1
2469,2211,6,7,1
2470,2212,1,1,2
2471,2213,8,4,2
2472,2214,5,3,2
2473,2215,4,3,2
2474,2216,1,2,2
2475,2217,8,5,2
2476,2218,4,4,2
2477,2219,2,7,1
2479,2220,2,6,1
2480,2221,4,5,2
2481,2222,5,3,2
2482,2223,5,3,1
2483,2224,3,7,2
2485,2225,4,5,1
2486,2226,5,6,1
2487,2227,2,7,1
2488,2228,8,1,1
2489,2229,1,3,1
2490,2230,8,4,1
2491,2231,6,6,1
2492,2232,3,3,1
2493,2233,6,3,1
2494,2234,2,6,1
2495,2235,3,2,1
2496,2236,2,1,2
2497,2237,5,6,1
2498,2238,5,3,2
2499,2239,6,5,2
2500,2240,1,7,2
2501,2241,8,3,1
2502,2242,2,4,2
2503,2243,6,1,1
2504,2244,6,5,1
2505,2245,1,2,2
2506,2246,1,2,2
2507,2247,2,7,1
2508,2248,2,5,1
2510,2249,6,6,2
2511,2250,3,3,1
2512,2251,5,4,1
2513,2252,8,3,1
2514,2253,6,1,1
2515,2254,4,3,1
2516,2255,6,6,2
2517,2256,8,2,2
2518,2257,3,3,2
2520,2258,4,2,1
2521,2259,1,3,2
2522,2260,3,1,2
2523,2261,7,6,2
2524,2262,5,7,2
2525,2263,6,7,1
2526,2264,6,6,1
2527,2265,1,7,1
2528,2266,4,6,2
2529,2267,1,1,2
2530,2268,5,5,1
2531,2269,1,6,1
2532,2270,5,7,2
2533,2271,1,7,2
2534,2272,6,2,1
2535,2273,6,6,1
2536,2274,4,7,2
2537,2275,4,6,1
2538,2276,6,3,2
2539,2277,7,3,1
2540,2278,4,6,1
2541,2279,5,4,2
2542,2280,7,1,1
2543,2281,4,1,2
2544,2282,3,2,2
2545,2283,1,4,2
2546,2284,4,6,1
2547,2285,5,5,2
2548,2286,8,7,2
2549,2287,8,7,2
2550,2288,7,6,2
2551,2289,3,6,1
2553,2290,6,5,1
2554,2291,5,3,2
2555,2292,4,2,1
2556,2293,1,5,1
2557,2294,8,6,1
2558,2295,3,5,2
2559,2296,2,4,1
2560,2297,7,5,1
2561,2298,3,5,2
2562,2299,2,2,1
2563,2300,4,7,2
2564,2301,4,4,1
2565,2302,8,7,2
2566,2303,2,1,2
2567,2304,2,1,1
2568,2305,6,7,1
2569,2306,3,6,1
2570,2307,1,7,2
2571,2308,4,3,2
2572,2309,3,2,1
2573,2310,3,1,1
2574,2311,6,7,1
2575,2312,7,6,2
2576,2313,7,6,2
2577,2314,3,6,1
2578,2315,7,2,1
2579,2316,8,2,2
2580,2317,5,7,1
2582,2318,5,5,1
2583,2319,2,2,2
2584,2320,6,2,2
2585,2321,5,6,2
2586,2322,2,3,2
2587,2323,1,2,2
2588,2324,8,5,2
2589,2325,5,4,2
2590,2326,1,7,1
2591,2327,8,7,1
2592,2328,3,5,2
2593,2329,5,4,2
2594,2330,8,1,1
2595,2331,2,7,1
2596,2332,6,3,1
2597,2333,3,1,2
2599,2334,2,4,1
2600,2335,1,2,2
2601,2336,5,7,2
2603,2337,8,1,2
2605,2338,1,6,1
2606,2339,1,5,2
2607,2340,7,3,2
2608,2341,8,4,2
2609,2342,6,5,2
2610,2343,1,2,2
2612,2344,3,3,2
2613,2345,6,6,2
2614,2346,1,5,2
2617,2347,4,1,1
2618,2348,1,4,1
2619,2349,3,1,1
2620,2350,2,5,1
2621,2351,4,2,2
2622,2352,7,6,2
2623,2353,5,5,2
2624,2354,8,4,2
2625,2355,5,2,2
2626,2356,4,2,2
2627,2357,1,4,2
2628,2358,5,6,1
2629,2359,8,5,1
2630,2360,4,6,1
2631,2361,6,6,2
2632,2362,5,3,2
2633,2363,5,1,1
2635,2364,5,4,1
2636,2365,6,5,2
2637,2366,3,2,2
2638,2367,6,7,1
2639,2368,6,7,2
2640,2369,6,3,1
2641,2370,8,5,2
2642,2371,5,1,1
2643,2372,3,3,2
2644,2373,5,6,1
2645,2374,5,1,1
2646,2375,7,1,2
2648,2376,2,2,2
2649,2377,2,3,2
2650,2378,2,2,2
2652,2379,6,2,1
2653,2380,7,4,1
2654,2381,3,4,2
2655,2382,7,2,2
2656,2383,7,1,2
2657,2384,8,4,1
2658,2385,5,2,1
2659,2386,8,4,2
2660,2387,6,5,2
2662,2388,8,6,2
2663,2389,5,5,2
2664,2390,4,7,2
2665,2391,7,5,1
2666,2392,5,5,2
2667,2393,1,2,2
2668,2394,8,6,2
2669,2395,1,4,2
2670,2396,3,7,1
2671,2397,7,1,1
2672,2398,4,6,2
2673,2399,2,2,2
2674,2400,5,4,1
2675,2401,7,1,2
2677,2402,8,3,1
2678,2403,8,7,2
2679,2404,5,3,2
2680,2405,4,2,1
2681,2406,2,3,2
2682,2407,3,5,2
2683,2408,5,7,2
2684,2409,7,6,2
2685,2410,8,1,2
2686,2411,2,4,2
2687,2412,4,2,1
2688,2413,4,1,2
2689,2414,3,7,1
2690,2415,4,2,2
2691,2416,4,1,1
2693,2417,6,6,2
2694,2418,5,4,1
2695,2419,8,1,2
2696,2420,4,1,1
2697,2421,2,5,2
2698,2422,8,1,2
2699,2423,1,3,2
2700,2424,7,2,2
2701,2425,8,6,1
2703,2426,5,7,1
2704,2427,4,5,1
2705,2428,7,1,2
2706,2429,3,2,1
2707,2430,5,6,2
2709,2431,3,3,1
2710,2432,5,5,1
2711,2433,6,7,1
2712,2434,2,5,1
2713,2435,1,1,1
2714,2436,7,2,2
2715,2437,7,6,1
2716,2438,1,4,1
2717,2439,5,7,1
2718,2440,7,7,1
2719,2441,4,3,2
2720,2442,6,1,2
2721,2443,8,1,1
2722,2444,4,1,1
2723,2445,3,3,2
2725,2446,1,3,2
2726,2447,3,3,1
2727,2448,3,5,1
2728,2449,8,2,2
2729,2450,8,4,2
2730,2451,1,1,2
2731,2452,6,7,2
2732,2453,8,7,2
2733,2454,6,4,1
2734,2455,1,3,2
2735,2456,2,2,1
2736,2457,1,4,1
2737,2458,3,1,1
2738,2459,7,4,2
2739,2460,3,6,1
2740,2461,4,6,2
2741,2462,2,1,2
2742,2463,5,4,1
2743,2464,5,7,1
2744,2465,4,7,2
2745,2466,6,2,2
2746,2467,7,1,1
2747,2468,2,7,2
2748,2469,4,1,1
2749,2470,3,5,2
2751,2471,3,2,2
2752,2472,6,2,1
2753,2473,2,6,1
2754,2474,2,5,1
2755,2475,7,2,2
2756,2476,4,3,1
2757,2477,3,5,2
2758,2478,8,7,1
2759,2479,7,7,1
2760,2480,5,1,1
2761,2481,6,2,1
2762,2482,5,3,1
2763,2483,1,4,1
2764,2484,1,6,2
2765,2485,6,1,2
2766,2486,8,2,1
2767,2487,5,1,2
2768,2488,8,5,2
